X,Y,ID,CVE_ENT,CVE_MUN,CVE_LOC,NOMVIAL,TIPOVIAL,SENTIDO,NOMVIAL_2,TIPOVIAL_2,SENTIDO_2,freq,RANGO,ETIQUETA
-101.162153150049,19.7037494635565,769.000000000000000,"16","053","0001",Zacán,Calle,Dos sentidos,Zacán,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.161636679672,19.702513124309,770.000000000000000,"16","053","0001",Zacán,Calle,Dos sentidos,Zacán,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.146518050593,19.6860974173271,775.000000000000000,"16","053","0001",Eucalipto,Calle,Dos sentidos,Fray Antonio de San Miguel Iglesias,Boulevard,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.164627029761,19.7068233936873,776.000000000000000,"16","053","0001",Ingenieros Electricistas,Cerrada,Dos sentidos,Ingenieros Electricistas,Privada,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.184685111779,19.696672984254,785.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Un sentido,Francisco Manuel Sánchez de Tagle,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.185362108999,19.6984165182969,789.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Dos sentidos,Juan de Ortega y Montañés,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.185455680984,19.6999555039637,790.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Un sentido,Francisco Manuel Sánchez de Tagle,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.18547464832,19.7007336866271,792.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Un sentido,Francisco Manuel Sánchez de Tagle,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.185497093698,19.7013654742204,793.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Un sentido,Francisco Manuel Sánchez de Tagle,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.185516352222,19.702005643656,794.000000000000000,"16","053","0001",Francisco Manuel Sánchez de Tagle,Calle,Un sentido,Francisco Manuel Sánchez de Tagle,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.153760270808,19.6958148755562,795.000000000000000,"16","053","0001",Privada de Rey Cuahutémoc,Privada,Dos sentidos,Rey Chimalpopoca,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.19071791398,19.6935820877087,799.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.190697174461,19.6938654577006,800.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.115671808577,19.7369019990663,808.000000000000000,"16","053","0032",Francisco I. Madero Oriente,Calle,Dos sentidos,Francisco I. Madero Oriente,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.114698065377,19.73691924705,810.000000000000000,"16","053","0032",Francisco I. Madero Oriente,Calle,Dos sentidos,Francisco I. Madero Oriente,Calle,Dos sentidos,"8",4.000000000000000,Medio (6-10)
-101.134998279554,19.7350974299043,819.000000000000000,"16","053","0027",Juan Escutia,Avenida,Dos sentidos,Juan Escutia,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.174320501603,19.7378801146327,825.000000000000000,"16","053","0001",Camilo Velázquez Díaz (Cueramo),Calle,Dos sentidos,Camilo Velázquez Díaz (Cueramo),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.152253871228,19.6981162457121,828.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.152815263088,19.6985564856481,829.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.190750931582,19.7063026638679,831.000000000000000,"16","053","0001",Calle del Trabajo,Calle,Un sentido,Calle del Trabajo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.190432212066,19.7064196139229,832.000000000000000,"16","053","0001",Calle del Trabajo,Calle,Un sentido,Calle del Trabajo,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.191290442301,19.7060206340714,833.000000000000000,"16","053","0001",Calle del Trabajo,Calle,Dos sentidos,Morelos Norte,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.153187290331,19.6864015802641,835.000000000000000,"16","053","0001",Rotarismo (Baltazar Echave),Avenida,Un sentido,Rotarismo (Baltazar Echave),Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.153461428463,19.6872229604154,836.000000000000000,"16","053","0001",Rotarismo (Baltazar Echave),Avenida,Un sentido,Periférico Paseo de la República (Sector Nueva España) (Avenida Camelinas),Circuito,Un sentido,"7",4.000000000000000,Medio (6-10)
-101.184664271924,19.700702984304,841.000000000000000,"16","053","0001",Fray Diego José Abad,Calle,Dos sentidos,Fray Diego José Abad,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.17555457287,19.7028609621334,843.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Dos sentidos,"8",4.000000000000000,Medio (6-10)
-101.177809185542,19.7032603163744,844.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.176512402667,19.7030398778055,845.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.194965512395,19.7071653736137,863.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.195958501748,19.707266843902,864.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.169160380173,19.702331553574,869.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.168342754986,19.7022485563038,870.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.170265409535,19.7024299242523,873.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.169722170183,19.7075778243408,875.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Músicos de Tiríndaro,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.169627533826,19.7085472290751,876.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Francisco I. Madero Oriente,Avenida,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.190624828973,19.6964926188851,878.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.190647944885,19.6959388252342,880.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"11",6.000000000000000,Alto (11-20)
-101.19055484155,19.7018429736051,881.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.190548382049,19.7024310439743,882.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.186145151965,19.6952456639209,883.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.189140914421,19.6959595581427,884.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.187892512387,19.6958140735811,885.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"10",4.000000000000000,Medio (6-10)
-101.178903306957,19.6814331717808,893.000000000000000,"16","053","0001",Piotr Ilich Tchaikovsky,Calle,Dos sentidos,Periférico Paseo de la República (Sector Nueva España) (Avenida Camelinas),Circuito,Un sentido,"18",6.000000000000000,Alto (11-20)
-101.190880508994,19.6842527440293,894.000000000000000,"16","053","0001",Aramén,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.189615700183,19.6840314193133,895.000000000000000,"16","053","0001",Aramén,Calle,Un sentido,Aramén,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.190779604005,19.691049137638,896.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"9",4.000000000000000,Medio (6-10)
-101.190740743539,19.6923634178118,897.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Lago de Pátzcuaro,Calle,Un sentido,"5",2.000000000000000,Bajo (3-5)
-101.190885180885,19.6839469151691,898.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.190915316255,19.6834744523633,899.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.190885408259,19.6840761270752,900.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.190874489181,19.6845895367098,901.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.189919367355,19.6715351812597,903.000000000000000,"16","053","0001",José Joaquín Pesado (Enrique González Martínez),Calle,Un sentido,José Joaquín Pesado,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.150639740977,19.6968652762472,905.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.149542650457,19.6953823587318,906.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.160378339541,19.7044870536062,907.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.161411339648,19.7052867943027,908.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.160022060083,19.7042272940956,909.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Comachuen,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.158036769785,19.7025906239005,911.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.174688649665,19.7391910197689,917.000000000000000,"16","053","0001",Calle de las Jacarandas,Calle,Dos sentidos,Palisandro,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.199254030026,19.6856099802347,921.000000000000000,"16","053","0001",Licenciado Alberto Alvarado,Calle,Dos sentidos,Licenciado Alberto Alvarado,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.19927034976,19.6850033201576,922.000000000000000,"16","053","0001",Licenciado Alberto Alvarado,Calle,Dos sentidos,Universidad,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.197777696976,19.6615256613017,924.000000000000000,"16","053","0001",Ingeniero Elidier Sánchez Aguilar,Calle,Dos sentidos,Cedrón (Avenida Cedrón),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.184346372223,19.731958490865,925.000000000000000,"16","053","0001",Isaac Calderón (Avenida Oscar Chávez),Calle,Dos sentidos,Isaac Calderón,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.200398696164,19.6592817471756,931.000000000000000,"16","053","0001",La Joya (José Trinidad Guido),Avenida,Dos sentidos,Loma de las Torres,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.190843057972,19.6864180371979,932.000000000000000,"16","053","0001",Tucurán,Calle,Dos sentidos,Antonio de Virrey de Mendoza,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.19186803989,19.6630008849318,938.000000000000000,"16","053","0001",Andador 5 Emiliano Zapata,Andador,Un sentido,Andador 4 Felipe Carrillo Puerto,Andador,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.175219684324,19.692472662099,939.000000000000000,"16","053","0001",Cerro de Caballero Alto,Calle,Un sentido,Cerro de Caballero Alto,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.183527265542,19.6811742109065,943.000000000000000,"16","053","0001",Georg Friedrich Haendel,Calle,Un sentido,Georg Friedrich Haendel,Calle,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.145050180379,19.6855867503064,947.000000000000000,"16","053","0001",Entrevista,Calle,Dos sentidos,Reportaje,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.163672289626,19.6980349940848,950.000000000000000,"16","053","0001",Avenida del Maestro,Avenida,Dos sentidos,Avenida del Maestro,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.201181280468,19.6676047996113,953.000000000000000,"16","053","0001",Casahuate,Calle,Dos sentidos,Hurendacua (Margarita Maza de Juárez),Prolongación,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.183751406049,19.6796891010137,956.000000000000000,"16","053","0001",Georg Friedrich Haendel,Calle,Un sentido,Wolfang Amadeus Mozart,Calle,Dos sentidos,"7",4.000000000000000,Medio (6-10)
-101.166710494014,19.6846146323591,959.000000000000000,"16","053","0001",Silvestre Guerrero (Gobernador),Calle,Dos sentidos,Solidaridad,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.189615601103,19.6563100363356,960.000000000000000,"16","053","0001",Avenida de las Torres,Avenida,Un sentido,Avenida de las Torres,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.188804337283,19.6999552069401,963.000000000000000,"16","053","0001",Calle de Velázquez de León,Calle,Un sentido,Mariano Elizaga,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.194118424166,19.7072938403202,964.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"8",4.000000000000000,Medio (6-10)
-101.193288712603,19.7073232464275,965.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.191065052898,19.7096241555554,966.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.18896879188,19.7109762336827,968.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.188771611932,19.711104403678,969.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"6",4.000000000000000,Medio (6-10)
-101.189874462543,19.7107396058366,970.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.173171283426,19.693832260673,971.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.173421391437,19.6937900231604,972.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,General Manuel de la Peña y Peña,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.171026859659,19.702492803939,974.000000000000000,"16","053","0001",Virrey Antonio De Bucareli,Calle,Dos sentidos,Virrey Antonio De Bucareli,Calle,Dos sentidos,"8",4.000000000000000,Medio (6-10)
-101.176243551149,19.6815678023749,976.000000000000000,"16","053","0001",Cueramo,Calle,Dos sentidos,Periférico Paseo de la República (Sector Nueva España) (Avenida Camelinas),Circuito,Un sentido,"7",4.000000000000000,Medio (6-10)
-101.190784195544,19.6900833914354,977.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.176105599827,19.6908800199057,985.000000000000000,"16","053","0001",Gobernador General Mariano Jiménez,Calle,Dos sentidos,Sargento Manuel de la Rosa,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.164507280302,19.7251472501047,995.000000000000000,"16","053","0001",Nicolás Ballesteros,Avenida,Dos sentidos,Nicolás Ballesteros,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.179292187391,19.7205916166741,1036.000000000000000,"16","053","0001",Purépecha (Raza Purépecha),Calle,Dos sentidos,Mayas (Raza Maya),Calle,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.155021059962,19.7016711123324,1043.000000000000000,"16","053","0001",Hospital de Etúcuaro,Calle,Dos sentidos,Hospital de Tarecuato,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.19502526345,19.7072854659881,1058.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Juan Álvarez,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
